user_id,query,dish_id,restaurant_id,user_pref_budget,user_pref_spice,clicked,ordered
72,biryani under 300 rupees,580,145,350,medium,1,0
72,biryani under 300 rupees,120,30,350,medium,0,0
72,biryani under 300 rupees,776,194,350,medium,1,0
72,biryani under 300 rupees,287,72,350,medium,1,1
72,biryani under 300 rupees,274,69,350,medium,1,0
72,biryani under 300 rupees,62,16,350,medium,0,0
72,biryani under 300 rupees,530,133,350,medium,1,0
72,biryani under 300 rupees,441,111,350,medium,1,0
72,biryani under 300 rupees,773,194,350,medium,0,0
72,quick breakfast idea,512,128,350,medium,0,0
72,quick breakfast idea,113,29,350,medium,1,1
72,quick breakfast idea,393,99,350,medium,1,0
72,quick breakfast idea,560,140,350,medium,1,0
72,quick breakfast idea,149,38,350,medium,1,1
72,quick breakfast idea,601,151,350,medium,1,0
72,quick breakfast idea,29,8,350,medium,1,1
72,quick breakfast idea,69,18,350,medium,1,1
72,quick breakfast idea,568,142,350,medium,1,1
72,quick breakfast idea,364,91,350,medium,0,0
72,biryani under 300 rupees,569,143,350,medium,1,1
72,biryani under 300 rupees,9,3,350,medium,1,0
72,biryani under 300 rupees,480,120,350,medium,0,0
72,biryani under 300 rupees,257,65,350,medium,0,0
72,biryani under 300 rupees,523,131,350,medium,0,0
72,biryani under 300 rupees,476,119,350,medium,1,0
72,biryani under 300 rupees,251,63,350,medium,0,0
72,biryani under 300 rupees,387,97,350,medium,1,1
72,biryani under 300 rupees,398,100,350,medium,0,0
72,biryani under 300 rupees,29,8,350,medium,1,0
72,biryani under 300 rupees,626,157,350,medium,1,0
72,biryani under 300 rupees,554,139,350,medium,1,0
72,biryani under 300 rupees,305,77,350,medium,1,0
72,biryani under 300 rupees,63,16,350,medium,1,1
72,biryani under 300 rupees,660,165,350,medium,0,0
72,biryani under 300 rupees,304,76,350,medium,1,0
72,biryani under 300 rupees,594,149,350,medium,1,0
72,biryani under 300 rupees,796,199,350,medium,1,0
72,biryani under 300 rupees,458,115,350,medium,1,1
72,biryani under 300 rupees,118,30,350,medium,1,0
72,street food cravings,196,49,350,medium,1,1
72,street food cravings,572,143,350,medium,1,1
72,street food cravings,769,193,350,medium,1,0
72,street food cravings,103,26,350,medium,1,0
72,street food cravings,39,10,350,medium,1,0
72,street food cravings,511,128,350,medium,1,0
72,street food cravings,534,134,350,medium,1,1
72,street food cravings,466,117,350,medium,1,0
72,street food cravings,662,166,350,medium,1,1
72,street food cravings,693,174,350,medium,0,0
72,healthy light dinner option,218,55,350,medium,0,0
72,healthy light dinner option,65,17,350,medium,1,0
72,healthy light dinner option,483,121,350,medium,1,0
72,healthy light dinner option,534,134,350,medium,1,0
72,healthy light dinner option,633,159,350,medium,1,1
72,healthy light dinner option,403,101,350,medium,0,0
72,healthy light dinner option,198,50,350,medium,1,0
72,healthy light dinner option,757,190,350,medium,1,0
72,healthy light dinner option,74,19,350,medium,1,0
72,healthy light dinner option,461,116,350,medium,1,1
72,mild non spicy food for kids,194,49,350,medium,0,0
72,mild non spicy food for kids,345,87,350,medium,1,1
72,mild non spicy food for kids,315,79,350,medium,1,0
72,mild non spicy food for kids,725,182,350,medium,1,0
72,mild non spicy food for kids,129,33,350,medium,0,0
72,mild non spicy food for kids,318,80,350,medium,1,0
72,mild non spicy food for kids,283,71,350,medium,0,0
72,mild non spicy food for kids,650,163,350,medium,1,1
72,mild non spicy food for kids,197,50,350,medium,1,1
72,mild non spicy food for kids,783,196,350,medium,1,1
72,something spicy and cheap under 200,394,99,350,medium,0,0
72,something spicy and cheap under 200,406,102,350,medium,0,0
72,something spicy and cheap under 200,379,95,350,medium,0,0
72,something spicy and cheap under 200,104,26,350,medium,1,0
72,something spicy and cheap under 200,772,193,350,medium,1,1
72,something spicy and cheap under 200,27,7,350,medium,1,1
72,something spicy and cheap under 200,335,84,350,medium,1,0
72,something spicy and cheap under 200,685,172,350,medium,1,0
72,something spicy and cheap under 200,170,43,350,medium,1,1
72,something spicy and cheap under 200,507,127,350,medium,1,0
73,vegan friendly dinner,730,183,500,medium,1,0
73,vegan friendly dinner,619,155,500,medium,0,0
73,vegan friendly dinner,689,173,500,medium,1,0
73,vegan friendly dinner,122,31,500,medium,1,0
73,vegan friendly dinner,407,102,500,medium,1,0
73,vegan friendly dinner,460,115,500,medium,1,0
73,vegan friendly dinner,481,121,500,medium,1,0
73,vegan friendly dinner,38,10,500,medium,1,1
73,vegan friendly dinner,595,149,500,medium,1,0
73,vegan friendly dinner,17,5,500,medium,1,1
73,street food cravings,554,139,500,medium,1,1
73,street food cravings,448,112,500,medium,1,0
73,street food cravings,785,197,500,medium,1,1
73,street food cravings,691,173,500,medium,0,0
73,street food cravings,669,168,500,medium,0,0
73,street food cravings,757,190,500,medium,1,1
73,street food cravings,775,194,500,medium,1,0
73,street food cravings,748,187,500,medium,1,0
73,street food cravings,426,107,500,medium,1,1
73,street food cravings,64,16,500,medium,1,1
73,something spicy and cheap under 200,679,170,500,medium,1,0
73,something spicy and cheap under 200,526,132,500,medium,0,0
73,something spicy and cheap under 200,577,145,500,medium,1,1
73,something spicy and cheap under 200,779,195,500,medium,1,0
73,something spicy and cheap under 200,478,120,500,medium,1,1
73,something spicy and cheap under 200,651,163,500,medium,1,0
73,something spicy and cheap under 200,292,73,500,medium,1,0
73,something spicy and cheap under 200,51,13,500,medium,1,0
73,something spicy and cheap under 200,628,157,500,medium,1,0
73,something spicy and cheap under 200,638,160,500,medium,1,1
73,sweet dessert to end the meal,311,78,500,medium,0,0
73,sweet dessert to end the meal,416,104,500,medium,1,1
73,sweet dessert to end the meal,688,172,500,medium,1,1
73,sweet dessert to end the meal,211,53,500,medium,0,0
73,sweet dessert to end the meal,559,140,500,medium,1,0
73,sweet dessert to end the meal,363,91,500,medium,0,0
73,sweet dessert to end the meal,224,56,500,medium,1,0
73,sweet dessert to end the meal,739,185,500,medium,1,0
73,sweet dessert to end the meal,72,18,500,medium,0,0
73,sweet dessert to end the meal,771,193,500,medium,1,0
73,street food cravings,710,178,500,medium,1,1
73,street food cravings,366,92,500,medium,1,1
73,street food cravings,761,191,500,medium,1,0
73,street food cravings,444,111,500,medium,0,0
73,street food cravings,98,25,500,medium,0,0
73,street food cravings,345,87,500,medium,1,0
73,street food cravings,736,184,500,medium,0,0
73,street food cravings,179,45,500,medium,1,0
73,street food cravings,243,61,500,medium,1,0
73,street food cravings,162,41,500,medium,1,1
73,sweet dessert to end the meal,251,63,500,medium,0,0
73,sweet dessert to end the meal,422,106,500,medium,0,0
73,sweet dessert to end the meal,152,38,500,medium,1,0
73,sweet dessert to end the meal,225,57,500,medium,1,0
73,sweet dessert to end the meal,295,74,500,medium,1,0
73,sweet dessert to end the meal,556,139,500,medium,0,0
73,sweet dessert to end the meal,261,66,500,medium,1,1
73,sweet dessert to end the meal,27,7,500,medium,1,0
73,sweet dessert to end the meal,228,57,500,medium,1,0
73,sweet dessert to end the meal,114,29,500,medium,0,0
73,vegan friendly dinner,157,40,500,medium,1,1
73,vegan friendly dinner,553,139,500,medium,1,0
73,vegan friendly dinner,28,7,500,medium,1,0
73,vegan friendly dinner,694,174,500,medium,0,0
73,vegan friendly dinner,774,194,500,medium,1,0
73,vegan friendly dinner,526,132,500,medium,1,1
73,vegan friendly dinner,352,88,500,medium,1,1
73,vegan friendly dinner,163,41,500,medium,1,1
73,vegan friendly dinner,79,20,500,medium,1,1
73,vegan friendly dinner,259,65,500,medium,1,1
73,mild non spicy food for kids,167,42,500,medium,1,0
73,mild non spicy food for kids,266,67,500,medium,1,1
73,mild non spicy food for kids,217,55,500,medium,1,1
73,mild non spicy food for kids,177,45,500,medium,1,1
73,mild non spicy food for kids,670,168,500,medium,1,0
73,mild non spicy food for kids,50,13,500,medium,1,1
73,mild non spicy food for kids,727,182,500,medium,1,0
73,mild non spicy food for kids,684,171,500,medium,1,0
73,mild non spicy food for kids,396,99,500,medium,1,1
73,mild non spicy food for kids,615,154,500,medium,1,0
74,cheesy comfort food,368,92,350,medium,1,0
74,cheesy comfort food,749,188,350,medium,1,0
74,cheesy comfort food,242,61,350,medium,1,0
74,cheesy comfort food,251,63,350,medium,1,0
74,cheesy comfort food,15,4,350,medium,1,0
74,cheesy comfort food,470,118,350,medium,0,0
74,cheesy comfort food,86,22,350,medium,1,1
74,cheesy comfort food,155,39,350,medium,0,0
74,cheesy comfort food,141,36,350,medium,0,0
74,cheesy comfort food,708,177,350,medium,1,1
74,cold coffee and snacks,455,114,350,medium,1,0
74,cold coffee and snacks,592,148,350,medium,1,0
74,cold coffee and snacks,37,10,350,medium,0,0
74,cold coffee and snacks,627,157,350,medium,0,0
74,cold coffee and snacks,729,183,350,medium,1,0
74,cold coffee and snacks,11,3,350,medium,1,0
74,cold coffee and snacks,661,166,350,medium,1,0
74,cold coffee and snacks,127,32,350,medium,1,1
74,cold coffee and snacks,790,198,350,medium,1,0
74,cold coffee and snacks,53,14,350,medium,1,1
74,cold coffee and snacks,393,99,350,medium,1,0
74,cold coffee and snacks,204,51,350,medium,1,0
74,cold coffee and snacks,636,159,350,medium,0,0
74,cold coffee and snacks,106,27,350,medium,1,1
74,cold coffee and snacks,508,127,350,medium,0,0
74,cold coffee and snacks,562,141,350,medium,1,0
74,cold coffee and snacks,666,167,350,medium,1,0
74,cold coffee and snacks,264,66,350,medium,1,0
74,cold coffee and snacks,101,26,350,medium,1,0
74,cold coffee and snacks,134,34,350,medium,1,1
74,healthy light dinner option,232,58,350,medium,1,0
74,healthy light dinner option,479,120,350,medium,0,0
74,healthy light dinner option,377,95,350,medium,0,0
74,healthy light dinner option,415,104,350,medium,0,0
74,healthy light dinner option,46,12,350,medium,1,0
74,healthy light dinner option,191,48,350,medium,1,1
74,healthy light dinner option,269,68,350,medium,1,0
74,healthy light dinner option,512,128,350,medium,0,0
74,healthy light dinner option,465,117,350,medium,1,1
74,healthy light dinner option,695,174,350,medium,1,0
74,mild non spicy food for kids,83,21,350,medium,0,0
74,mild non spicy food for kids,796,199,350,medium,1,1
74,mild non spicy food for kids,576,144,350,medium,1,0
74,mild non spicy food for kids,110,28,350,medium,1,1
74,mild non spicy food for kids,76,19,350,medium,1,1
74,mild non spicy food for kids,562,141,350,medium,1,0
74,mild non spicy food for kids,445,112,350,medium,1,1
74,mild non spicy food for kids,716,179,350,medium,1,1
74,mild non spicy food for kids,628,157,350,medium,1,0
74,mild non spicy food for kids,438,110,350,medium,1,1
74,cheesy comfort food,423,106,350,medium,1,1
74,cheesy comfort food,159,40,350,medium,1,1
74,cheesy comfort food,507,127,350,medium,1,1
74,cheesy comfort food,94,24,350,medium,1,1
74,cheesy comfort food,725,182,350,medium,1,0
74,cheesy comfort food,630,158,350,medium,1,1
74,cheesy comfort food,120,30,350,medium,1,0
74,cheesy comfort food,776,194,350,medium,1,1
74,cheesy comfort food,790,198,350,medium,1,1
74,cheesy comfort food,77,20,350,medium,1,0
74,healthy light dinner option,105,27,350,medium,1,0
74,healthy light dinner option,455,114,350,medium,1,0
74,healthy light dinner option,313,79,350,medium,1,0
74,healthy light dinner option,225,57,350,medium,1,1
74,healthy light dinner option,42,11,350,medium,1,1
74,healthy light dinner option,371,93,350,medium,1,1
74,healthy light dinner option,415,104,350,medium,1,1
74,healthy light dinner option,738,185,350,medium,0,0
74,healthy light dinner option,44,11,350,medium,0,0
74,healthy light dinner option,206,52,350,medium,1,0
74,something spicy and cheap under 200,486,122,350,medium,1,1
74,something spicy and cheap under 200,308,77,350,medium,0,0
74,something spicy and cheap under 200,713,179,350,medium,1,0
74,something spicy and cheap under 200,501,126,350,medium,1,0
74,something spicy and cheap under 200,780,195,350,medium,0,0
74,something spicy and cheap under 200,218,55,350,medium,1,1
74,something spicy and cheap under 200,601,151,350,medium,1,1
74,something spicy and cheap under 200,623,156,350,medium,1,0
74,something spicy and cheap under 200,416,104,350,medium,0,0
74,something spicy and cheap under 200,227,57,350,medium,0,0
75,vegan friendly dinner,731,183,350,very spicy,1,1
75,vegan friendly dinner,280,70,350,very spicy,1,0
75,vegan friendly dinner,692,173,350,very spicy,1,0
75,vegan friendly dinner,585,147,350,very spicy,1,1
75,vegan friendly dinner,416,104,350,very spicy,1,0
75,vegan friendly dinner,553,139,350,very spicy,0,0
75,vegan friendly dinner,216,54,350,very spicy,0,0
75,vegan friendly dinner,643,161,350,very spicy,1,1
75,vegan friendly dinner,1,1,350,very spicy,0,0
75,vegan friendly dinner,356,89,350,very spicy,1,1
75,sweet dessert to end the meal,141,36,350,very spicy,0,0
75,sweet dessert to end the meal,349,88,350,very spicy,1,0
75,sweet dessert to end the meal,657,165,350,very spicy,1,0
75,sweet dessert to end the meal,269,68,350,very spicy,1,1
75,sweet dessert to end the meal,294,74,350,very spicy,0,0
75,sweet dessert to end the meal,428,107,350,very spicy,1,1
75,sweet dessert to end the meal,86,22,350,very spicy,1,0
75,sweet dessert to end the meal,379,95,350,very spicy,1,0
75,sweet dessert to end the meal,647,162,350,very spicy,1,0
75,sweet dessert to end the meal,552,138,350,very spicy,1,1
75,street food cravings,80,20,350,very spicy,1,0
75,street food cravings,582,146,350,very spicy,1,1
75,street food cravings,356,89,350,very spicy,1,0
75,street food cravings,122,31,350,very spicy,0,0
75,street food cravings,59,15,350,very spicy,1,0
75,street food cravings,222,56,350,very spicy,1,1
75,street food cravings,686,172,350,very spicy,1,0
75,street food cravings,100,25,350,very spicy,1,0
75,street food cravings,491,123,350,very spicy,1,0
75,street food cravings,325,82,350,very spicy,1,1
75,sweet dessert to end the meal,303,76,350,very spicy,1,0
75,sweet dessert to end the meal,670,168,350,very spicy,0,0
75,sweet dessert to end the meal,480,120,350,very spicy,1,1
75,sweet dessert to end the meal,83,21,350,very spicy,1,0
75,sweet dessert to end the meal,225,57,350,very spicy,1,1
75,sweet dessert to end the meal,537,135,350,very spicy,1,1
75,sweet dessert to end the meal,410,103,350,very spicy,1,1
75,sweet dessert to end the meal,363,91,350,very spicy,1,1
75,sweet dessert to end the meal,798,200,350,very spicy,1,0
75,sweet dessert to end the meal,760,190,350,very spicy,1,1
75,vegan friendly dinner,372,93,350,very spicy,1,0
75,vegan friendly dinner,645,162,350,very spicy,1,0
75,vegan friendly dinner,421,106,350,very spicy,1,0
75,vegan friendly dinner,382,96,350,very spicy,1,0
75,vegan friendly dinner,560,140,350,very spicy,1,1
75,vegan friendly dinner,681,171,350,very spicy,1,0
75,vegan friendly dinner,250,63,350,very spicy,0,0
75,vegan friendly dinner,276,69,350,very spicy,0,0
75,vegan friendly dinner,445,112,350,very spicy,1,0
75,vegan friendly dinner,706,177,350,very spicy,0,0
75,cheesy comfort food,147,37,350,very spicy,1,0
75,cheesy comfort food,354,89,350,very spicy,1,0
75,cheesy comfort food,328,82,350,very spicy,0,0
75,cheesy comfort food,60,15,350,very spicy,1,0
75,cheesy comfort food,682,171,350,very spicy,1,0
75,cheesy comfort food,98,25,350,very spicy,1,1
75,cheesy comfort food,384,96,350,very spicy,1,0
75,cheesy comfort food,404,101,350,very spicy,1,0
75,cheesy comfort food,442,111,350,very spicy,0,0
75,cheesy comfort food,750,188,350,very spicy,1,0
75,cold coffee and snacks,695,174,350,very spicy,1,1
75,cold coffee and snacks,537,135,350,very spicy,1,0
75,cold coffee and snacks,332,83,350,very spicy,0,0
75,cold coffee and snacks,508,127,350,very spicy,1,0
75,cold coffee and snacks,118,30,350,very spicy,1,0
75,cold coffee and snacks,12,3,350,very spicy,1,0
75,cold coffee and snacks,290,73,350,very spicy,1,0
75,cold coffee and snacks,103,26,350,very spicy,1,0
75,cold coffee and snacks,207,52,350,very spicy,1,0
75,cold coffee and snacks,345,87,350,very spicy,1,1
75,mild non spicy food for kids,297,75,350,very spicy,0,0
75,mild non spicy food for kids,268,67,350,very spicy,1,1
75,mild non spicy food for kids,356,89,350,very spicy,1,1
75,mild non spicy food for kids,689,173,350,very spicy,0,0
75,mild non spicy food for kids,690,173,350,very spicy,1,1
75,mild non spicy food for kids,452,113,350,very spicy,1,0
75,mild non spicy food for kids,14,4,350,very spicy,1,1
75,mild non spicy food for kids,755,189,350,very spicy,1,1
75,mild non spicy food for kids,677,170,350,very spicy,1,1
75,mild non spicy food for kids,434,109,350,very spicy,1,0
76,quick breakfast idea,678,170,150,very spicy,1,0
76,quick breakfast idea,395,99,150,very spicy,1,0
76,quick breakfast idea,573,144,150,very spicy,0,0
76,quick breakfast idea,278,70,150,very spicy,0,0
76,quick breakfast idea,117,30,150,very spicy,1,0
76,quick breakfast idea,346,87,150,very spicy,1,0
76,quick breakfast idea,147,37,150,very spicy,0,0
76,quick breakfast idea,335,84,150,very spicy,0,0
76,quick breakfast idea,637,160,150,very spicy,1,1
76,quick breakfast idea,519,130,150,very spicy,1,1
76,something spicy and cheap under 200,72,18,150,very spicy,0,0
76,something spicy and cheap under 200,206,52,150,very spicy,1,0
76,something spicy and cheap under 200,367,92,150,very spicy,0,0
76,something spicy and cheap under 200,467,117,150,very spicy,1,1
76,something spicy and cheap under 200,240,60,150,very spicy,1,1
76,something spicy and cheap under 200,770,193,150,very spicy,1,0
76,something spicy and cheap under 200,353,89,150,very spicy,1,0
76,something spicy and cheap under 200,458,115,150,very spicy,0,0
76,something spicy and cheap under 200,701,176,150,very spicy,0,0
76,something spicy and cheap under 200,629,158,150,very spicy,1,1
76,cheesy comfort food,440,110,150,very spicy,1,1
76,cheesy comfort food,512,128,150,very spicy,0,0
76,cheesy comfort food,102,26,150,very spicy,1,0
76,cheesy comfort food,484,121,150,very spicy,1,0
76,cheesy comfort food,55,14,150,very spicy,1,1
76,cheesy comfort food,64,16,150,very spicy,0,0
76,cheesy comfort food,767,192,150,very spicy,1,1
76,cheesy comfort food,602,151,150,very spicy,0,0
76,cheesy comfort food,438,110,150,very spicy,0,0
76,cheesy comfort food,383,96,150,very spicy,0,0
76,cold coffee and snacks,594,149,150,very spicy,0,0
76,cold coffee and snacks,708,177,150,very spicy,0,0
76,cold coffee and snacks,322,81,150,very spicy,0,0
76,cold coffee and snacks,94,24,150,very spicy,0,0
76,cold coffee and snacks,548,137,150,very spicy,1,1
76,cold coffee and snacks,556,139,150,very spicy,1,0
76,cold coffee and snacks,345,87,150,very spicy,1,1
76,cold coffee and snacks,376,94,150,very spicy,1,1
76,cold coffee and snacks,327,82,150,very spicy,0,0
76,cold coffee and snacks,69,18,150,very spicy,1,0
76,cheesy comfort food,455,114,150,very spicy,1,1
76,cheesy comfort food,669,168,150,very spicy,1,0
76,cheesy comfort food,295,74,150,very spicy,1,0
76,cheesy comfort food,148,37,150,very spicy,1,1
76,cheesy comfort food,105,27,150,very spicy,0,0
76,cheesy comfort food,555,139,150,very spicy,1,1
76,cheesy comfort food,569,143,150,very spicy,0,0
76,cheesy comfort food,553,139,150,very spicy,1,0
76,cheesy comfort food,585,147,150,very spicy,1,1
76,cheesy comfort food,423,106,150,very spicy,1,0
76,cold coffee and snacks,191,48,150,very spicy,0,0
76,cold coffee and snacks,40,10,150,very spicy,1,0
76,cold coffee and snacks,737,185,150,very spicy,0,0
76,cold coffee and snacks,633,159,150,very spicy,1,0
76,cold coffee and snacks,614,154,150,very spicy,1,0
76,cold coffee and snacks,146,37,150,very spicy,1,0
76,cold coffee and snacks,575,144,150,very spicy,0,0
76,cold coffee and snacks,13,4,150,very spicy,1,1
76,cold coffee and snacks,519,130,150,very spicy,1,0
76,cold coffee and snacks,52,13,150,very spicy,1,1
76,healthy light dinner option,309,78,150,very spicy,1,1
76,healthy light dinner option,259,65,150,very spicy,0,0
76,healthy light dinner option,5,2,150,very spicy,0,0
76,healthy light dinner option,70,18,150,very spicy,1,1
76,healthy light dinner option,117,30,150,very spicy,0,0
76,healthy light dinner option,131,33,150,very spicy,1,0
76,healthy light dinner option,514,129,150,very spicy,1,1
76,healthy light dinner option,554,139,150,very spicy,1,0
76,healthy light dinner option,270,68,150,very spicy,1,0
76,healthy light dinner option,722,181,150,very spicy,0,0
76,something spicy and cheap under 200,314,79,150,very spicy,0,0
76,something spicy and cheap under 200,34,9,150,very spicy,0,0
76,something spicy and cheap under 200,471,118,150,very spicy,0,0
76,something spicy and cheap under 200,705,177,150,very spicy,0,0
76,something spicy and cheap under 200,286,72,150,very spicy,1,0
76,something spicy and cheap under 200,722,181,150,very spicy,1,1
76,something spicy and cheap under 200,576,144,150,very spicy,1,1
76,something spicy and cheap under 200,17,5,150,very spicy,1,1
76,something spicy and cheap under 200,176,44,150,very spicy,1,0
76,something spicy and cheap under 200,166,42,150,very spicy,0,0
77,cold coffee and snacks,499,125,500,spicy,1,0
77,cold coffee and snacks,5,2,500,spicy,1,0
77,cold coffee and snacks,177,45,500,spicy,1,0
77,cold coffee and snacks,304,76,500,spicy,1,0
77,cold coffee and snacks,69,18,500,spicy,1,1
77,cold coffee and snacks,78,20,500,spicy,1,0
77,cold coffee and snacks,431,108,500,spicy,1,1
77,cold coffee and snacks,597,150,500,spicy,0,0
77,cold coffee and snacks,587,147,500,spicy,0,0
77,cold coffee and snacks,229,58,500,spicy,1,0
77,healthy light dinner option,579,145,500,spicy,1,0
77,healthy light dinner option,374,94,500,spicy,0,0
77,healthy light dinner option,440,110,500,spicy,1,1
77,healthy light dinner option,162,41,500,spicy,1,0
77,healthy light dinner option,729,183,500,spicy,0,0
77,healthy light dinner option,275,69,500,spicy,1,1
77,healthy light dinner option,586,147,500,spicy,1,0
77,healthy light dinner option,203,51,500,spicy,1,0
77,healthy light dinner option,570,143,500,spicy,1,1
77,healthy light dinner option,538,135,500,spicy,0,0
77,cheesy comfort food,648,162,500,spicy,1,1
77,cheesy comfort food,407,102,500,spicy,1,0
77,cheesy comfort food,297,75,500,spicy,1,0
77,cheesy comfort food,685,172,500,spicy,0,0
77,cheesy comfort food,654,164,500,spicy,1,0
77,cheesy comfort food,105,27,500,spicy,1,1
77,cheesy comfort food,70,18,500,spicy,1,1
77,cheesy comfort food,248,62,500,spicy,1,1
77,cheesy comfort food,492,123,500,spicy,0,0
77,cheesy comfort food,99,25,500,spicy,1,1
77,vegan friendly dinner,590,148,500,spicy,1,1
77,vegan friendly dinner,709,178,500,spicy,1,0
77,vegan friendly dinner,584,146,500,spicy,1,0
77,vegan friendly dinner,259,65,500,spicy,1,0
77,vegan friendly dinner,67,17,500,spicy,1,1
77,vegan friendly dinner,248,62,500,spicy,1,1
77,vegan friendly dinner,110,28,500,spicy,1,0
77,vegan friendly dinner,669,168,500,spicy,1,1
77,vegan friendly dinner,366,92,500,spicy,1,1
77,vegan friendly dinner,738,185,500,spicy,1,0
77,quick breakfast idea,736,184,500,spicy,0,0
77,quick breakfast idea,182,46,500,spicy,1,1
77,quick breakfast idea,763,191,500,spicy,1,0
77,quick breakfast idea,296,74,500,spicy,1,0
77,quick breakfast idea,267,67,500,spicy,1,1
77,quick breakfast idea,425,107,500,spicy,1,0
77,quick breakfast idea,748,187,500,spicy,1,0
77,quick breakfast idea,424,106,500,spicy,1,1
77,quick breakfast idea,745,187,500,spicy,0,0
77,quick breakfast idea,127,32,500,spicy,1,0
77,cheesy comfort food,406,102,500,spicy,0,0
77,cheesy comfort food,38,10,500,spicy,0,0
77,cheesy comfort food,787,197,500,spicy,1,0
77,cheesy comfort food,223,56,500,spicy,1,0
77,cheesy comfort food,431,108,500,spicy,1,1
77,cheesy comfort food,340,85,500,spicy,1,0
77,cheesy comfort food,729,183,500,spicy,0,0
77,cheesy comfort food,50,13,500,spicy,1,1
77,cheesy comfort food,187,47,500,spicy,1,1
77,cheesy comfort food,412,103,500,spicy,1,1
77,mild non spicy food for kids,569,143,500,spicy,1,0
77,mild non spicy food for kids,200,50,500,spicy,1,1
77,mild non spicy food for kids,792,198,500,spicy,1,1
77,mild non spicy food for kids,594,149,500,spicy,1,1
77,mild non spicy food for kids,242,61,500,spicy,1,0
77,mild non spicy food for kids,388,97,500,spicy,1,0
77,mild non spicy food for kids,318,80,500,spicy,1,0
77,mild non spicy food for kids,665,167,500,spicy,1,0
77,mild non spicy food for kids,449,113,500,spicy,1,0
77,mild non spicy food for kids,590,148,500,spicy,1,0
77,street food cravings,576,144,500,spicy,1,0
77,street food cravings,258,65,500,spicy,1,1
77,street food cravings,604,151,500,spicy,1,0
77,street food cravings,612,153,500,spicy,1,1
77,street food cravings,548,137,500,spicy,1,0
77,street food cravings,598,150,500,spicy,1,0
77,street food cravings,779,195,500,spicy,1,0
77,street food cravings,569,143,500,spicy,1,0
77,street food cravings,555,139,500,spicy,1,0
77,street food cravings,278,70,500,spicy,1,1
78,mild non spicy food for kids,465,117,150,medium,1,0
78,mild non spicy food for kids,538,135,150,medium,0,0
78,mild non spicy food for kids,587,147,150,medium,1,1
78,mild non spicy food for kids,117,30,150,medium,0,0
78,mild non spicy food for kids,558,140,150,medium,0,0
78,mild non spicy food for kids,561,141,150,medium,1,0
78,mild non spicy food for kids,551,138,150,medium,1,0
78,mild non spicy food for kids,364,91,150,medium,1,0
78,mild non spicy food for kids,229,58,150,medium,0,0
78,mild non spicy food for kids,777,195,150,medium,1,1
78,cheesy comfort food,578,145,150,medium,1,0
78,cheesy comfort food,724,181,150,medium,0,0
78,cheesy comfort food,614,154,150,medium,1,0
78,cheesy comfort food,596,149,150,medium,0,0
78,cheesy comfort food,583,146,150,medium,0,0
78,cheesy comfort food,343,86,150,medium,0,0
78,cheesy comfort food,97,25,150,medium,0,0
78,cheesy comfort food,34,9,150,medium,0,0
78,cheesy comfort food,325,82,150,medium,1,0
78,cheesy comfort food,32,8,150,medium,1,1
78,healthy light dinner option,692,173,150,medium,1,0
78,healthy light dinner option,624,156,150,medium,1,0
78,healthy light dinner option,532,133,150,medium,0,0
78,healthy light dinner option,526,132,150,medium,0,0
78,healthy light dinner option,315,79,150,medium,1,0
78,healthy light dinner option,713,179,150,medium,1,0
78,healthy light dinner option,176,44,150,medium,1,0
78,healthy light dinner option,588,147,150,medium,0,0
78,healthy light dinner option,441,111,150,medium,0,0
78,healthy light dinner option,93,24,150,medium,0,0
78,cold coffee and snacks,640,160,150,medium,1,0
78,cold coffee and snacks,787,197,150,medium,0,0
78,cold coffee and snacks,548,137,150,medium,1,0
78,cold coffee and snacks,615,154,150,medium,1,1
78,cold coffee and snacks,755,189,150,medium,0,0
78,cold coffee and snacks,57,15,150,medium,1,0
78,cold coffee and snacks,769,193,150,medium,1,0
78,cold coffee and snacks,348,87,150,medium,1,0
78,cold coffee and snacks,398,100,150,medium,0,0
78,cold coffee and snacks,89,23,150,medium,1,0
78,healthy light dinner option,549,138,150,medium,1,1
78,healthy light dinner option,618,155,150,medium,1,0
78,healthy light dinner option,354,89,150,medium,1,0
78,healthy light dinner option,141,36,150,medium,0,0
78,healthy light dinner option,784,196,150,medium,1,1
78,healthy light dinner option,551,138,150,medium,0,0
78,healthy light dinner option,292,73,150,medium,0,0
78,healthy light dinner option,601,151,150,medium,0,0
78,healthy light dinner option,775,194,150,medium,1,0
78,healthy light dinner option,489,123,150,medium,1,1
78,something spicy and cheap under 200,463,116,150,medium,1,1
78,something spicy and cheap under 200,1,1,150,medium,1,0
78,something spicy and cheap under 200,779,195,150,medium,1,0
78,something spicy and cheap under 200,103,26,150,medium,1,1
78,something spicy and cheap under 200,290,73,150,medium,1,1
78,something spicy and cheap under 200,203,51,150,medium,1,0
78,something spicy and cheap under 200,173,44,150,medium,0,0
78,something spicy and cheap under 200,175,44,150,medium,0,0
78,something spicy and cheap under 200,356,89,150,medium,0,0
78,something spicy and cheap under 200,331,83,150,medium,1,0
78,healthy light dinner option,752,188,150,medium,0,0
78,healthy light dinner option,447,112,150,medium,1,0
78,healthy light dinner option,639,160,150,medium,0,0
78,healthy light dinner option,85,22,150,medium,0,0
78,healthy light dinner option,135,34,150,medium,1,0
78,healthy light dinner option,739,185,150,medium,0,0
78,healthy light dinner option,733,184,150,medium,0,0
